home_team,away_team,home_goal,away_goal,season,round,data,hora,home_team_state_BA,home_team_state_CE,home_team_state_GO,home_team_state_MG,home_team_state_MT,home_team_state_PE,home_team_state_PR,home_team_state_RJ,home_team_state_RS,home_team_state_SC,home_team_state_SP,away_team_state_BA,away_team_state_CE,away_team_state_GO,away_team_state_MG,away_team_state_MT,away_team_state_PE,away_team_state_PR,away_team_state_RJ,away_team_state_RS,away_team_state_SC,away_team_state_SP
Sao Paulo,Atletico-GO,2,1,2021,21,2021-09-19,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Corinthians,America-MG,1,1,2021,21,2021-09-19,18:15:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Flamengo,Gremio,0,1,2021,21,2021-09-19,20:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Cuiaba,Fluminense,2,2,2021,21,2021-09-20,20:00:00,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ceara,Chapecoense,1,0,2021,22,2021-09-25,17:00:00,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Corinthians,Palmeiras,2,1,2021,22,2021-09-25,19:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Sao Paulo,Atletico-MG,0,0,2021,22,2021-09-25,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
America-MG,Flamengo,1,1,2021,22,2021-09-26,11:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Juventude,Santos,3,0,2021,22,2021-09-26,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Bragantino,2,1,2021,22,2021-09-26,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Internacional,Bahia,2,0,2021,22,2021-09-26,16:00:00,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Athletico-PR,Gremio,4,2,2021,22,2021-09-26,18:15:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sport,Fortaleza,0,1,2021,22,2021-09-26,18:15:00,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Atletico-GO,Cuiaba,0,0,2021,22,2021-09-26,20:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Cuiaba,America-MG,0,2,2021,23,2021-10-02,17:00:00,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Fortaleza,Atletico-GO,0,3,2021,23,2021-10-02,17:00:00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Bragantino,Corinthians,2,2,2021,23,2021-10-02,19:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Atletico-MG,Internacional,1,0,2021,23,2021-10-02,21:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Chapecoense,Sao Paulo,1,1,2021,23,2021-10-03,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Athletico-PR,3,0,2021,23,2021-10-03,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Palmeiras,Juventude,1,1,2021,23,2021-10-03,18:15:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Gremio,Sport,1,2,2021,23,2021-10-03,20:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Bahia,Ceara,1,1,2021,23,2021-10-27,19:00:00,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Santos,Fluminense,2,0,2021,23,2021-10-27,19:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Corinthians,Bahia,3,1,2021,24,2021-10-05,21:30:00,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Ceara,Internacional,0,0,2021,24,2021-10-06,19:00:00,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sport,Juventude,3,1,2021,24,2021-10-06,19:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Atletico-GO,Athletico-PR,0,2,2021,24,2021-10-06,19:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Chapecoense,Atletico-MG,2,2,2021,24,2021-10-06,19:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Bragantino,Flamengo,1,1,2021,24,2021-10-06,20:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
America-MG,Palmeiras,2,1,2021,24,2021-10-06,21:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Fortaleza,0,2,2021,24,2021-10-06,21:30:00,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Gremio,Cuiaba,2,2,2021,24,2021-10-06,21:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
Sao Paulo,Santos,1,1,2021,24,2021-10-07,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Atletico-GO,0,0,2021,25,2021-10-09,16:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sport,Corinthians,1,0,2021,25,2021-10-09,16:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Atletico-MG,Ceara,3,1,2021,25,2021-10-09,16:30:00,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Athletico-PR,Bahia,0,2,2021,25,2021-10-09,19:00:00,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Fortaleza,Flamengo,0,3,2021,25,2021-10-09,19:00:00,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Palmeiras,Bragantino,2,4,2021,25,2021-10-09,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Juventude,America-MG,1,1,2021,25,2021-10-09,21:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
Internacional,Chapecoense,5,2,2021,25,2021-10-10,11:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Santos,Gremio,1,0,2021,25,2021-10-10,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Cuiaba,Sao Paulo,0,0,2021,25,2021-10-11,20:00:00,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Bragantino,Atletico-GO,1,0,2021,26,2021-10-12,19:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Bahia,Palmeiras,0,0,2021,26,2021-10-12,21:30:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Chapecoense,Athletico-PR,1,1,2021,26,2021-10-13,19:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Flamengo,Juventude,3,1,2021,26,2021-10-13,19:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Atletico-MG,Santos,3,1,2021,26,2021-10-13,19:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fortaleza,Gremio,1,0,2021,26,2021-10-13,20:30:00,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Corinthians,Fluminense,1,0,2021,26,2021-10-13,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Internacional,America-MG,3,1,2021,26,2021-10-13,21:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
Cuiaba,Sport,1,0,2021,26,2021-10-14,19:00:00,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sao Paulo,Ceara,1,1,2021,26,2021-10-14,19:00:00,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Chapecoense,Fortaleza,1,2,2021,27,2021-10-16,19:00:00,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
America-MG,Bahia,0,0,2021,27,2021-10-16,21:00:00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Palmeiras,Internacional,1,0,2021,27,2021-10-17,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Athletico-PR,Fluminense,0,1,2021,27,2021-10-17,16:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Gremio,Juventude,3,2,2021,27,2021-10-17,18:15:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Atletico-GO,Atletico-MG,2,1,2021,27,2021-10-17,18:15:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Ceara,Bragantino,2,2,2021,27,2021-10-17,18:15:00,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sport,Santos,0,0,2021,27,2021-10-17,20:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Cuiaba,0,0,2021,27,2021-10-17,20:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Sao Paulo,Corinthians,1,0,2021,27,2021-10-18,20:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Santos,America-MG,0,2,2021,28,2021-10-23,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
